product_id,product_name,category,sub_category,total_revenue,total_profit,total_qty,avg_margin,avg_discount,times_sold,profit_rank,elasticity
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,1489.334,255.3144,29,0.15555555555555553,0.08888888888888889,9,316,1.1310984117647265
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,899.75,132.0833,27,0.14416666666666667,0.06666666666666668,9,486,1.1310984117647265
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,248.292,91.0404,12,0.3445,0.12000000000000002,5,620,1.1310984117647265
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,44.03,-2.0229999999999997,9,-0.003333333333333364,0.13333333333333333,3,1605,1.1310984117647265
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,96.418,29.197,15,0.29874999999999996,0.05,4,1127,1.1310984117647265
TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,Accessories,239.94,52.3869,7,0.21833333333333327,0.13333333333333333,3,863,1.1310984117647265
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,888.966,196.0284,24,0.2083333333333333,0.03333333333333333,6,379,1.1310984117647265
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,75.1,1.2015999999999998,6,0.04333333333333336,0.13333333333333333,3,1574,1.1310984117647265
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,419.88,29.391599999999997,12,0.06999999999999997,0.0,3,1123,1.1310984117647265
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,1399.8,429.7386,21,0.29874999999999996,0.05,4,201,1.1310984117647265
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,1690.8220000000001,360.962,20,0.2125,0.10000000000000002,6,238,1.1310984117647265
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,25.96,5.5165,5,0.2125,0.2,2,1509,1.1310984117647265
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,80.78,16.156,8,0.2125,0.1,4,1316,1.1310984117647265
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,1039.87,43.194599999999994,14,-0.0012500000000000011,0.1,4,959,1.1310984117647265
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,321.846,106.176,20,0.32291666666666663,0.03333333333333333,6,571,1.1310984117647265
TEC-AC-10000710,Maxell DVD-RAM Discs,Technology,Accessories,296.64,127.5552,18,0.43,0.0,3,496,1.1310984117647265
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,1615.798,540.7324,21,0.33999999999999997,0.025,8,150,1.1310984117647265
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,2362.7219999999998,676.5204,31,0.3,0.07500000000000001,8,118,1.1310984117647265
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,708.0,120.36,12,0.16999999999999996,0.0,4,523,1.1310984117647265
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,1890.0,622.8,22,0.31428571428571433,0.05714285714285715,7,124,1.1310984117647265
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,59.976,11.9952,3,0.2,0.2,1,1399,1.1310984117647265
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Technology,Accessories,491.836,32.989000000000004,17,0.043750000000000004,0.05,4,1075,1.1310984117647265
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,2098.88,881.5296,16,0.42,0.0,3,81,1.1310984117647265
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,582.6759999999999,57.3278,13,0.08624999999999998,0.05,4,813,1.1310984117647265
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,533.078,160.2163,19,0.2741666666666666,0.06666666666666667,6,430,1.1310984117647265
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,107.964,9.5968,4,0.07750000000000004,0.1,2,1435,1.1310984117647265
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,190.772,5.155999999999999,16,-0.012500000000000053,0.1,4,1515,1.1310984117647265
TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,773.742,286.70439999999996,28,0.3555555555555555,0.08888888888888889,9,286,1.1310984117647265
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,591.852,183.954,15,0.27749999999999997,0.05,4,391,1.1310984117647265
TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,1722.2,15.800000000000004,24,0.010000000000000004,0.08,5,1321,1.1310984117647265
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,299.0,113.1,26,0.38125,0.1,8,542,1.1310984117647265
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,467.21999999999997,143.76,18,0.31,0.12000000000000002,5,462,1.1310984117647265
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,469.402,150.3748,24,0.32799999999999996,0.04,5,449,1.1310984117647265
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,1229.754,-11.997600000000006,27,-0.006249999999999999,0.07500000000000001,8,1659,1.1310984117647265
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,364.854,53.7285,15,0.10083333333333334,0.06666666666666667,3,846,1.1310984117647265
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,1641.1499999999999,722.106,21,0.44000000000000006,0.0,5,107,1.1310984117647265
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,42.42,8.9082,14,0.21,0.0,3,1450,1.1310984117647265
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,1184.032,319.61600000000004,34,0.24166666666666664,0.06666666666666668,9,262,1.1310984117647265
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,1247.844,377.5528,17,0.32,0.05,4,229,1.1310984117647265
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,107.912,14.924,10,0.12250000000000004,0.06666666666666667,3,1345,1.1310984117647265
TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,1154.664,47.2815,25,0.020999999999999998,0.08,5,919,1.1310984117647265
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,373.78,24.8054,26,0.05199999999999998,0.16,5,1176,1.1310984117647265
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,Accessories,125.0,30.0,5,0.24,0.0,2,1113,1.1310984117647265
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,1799.82,497.9502,21,0.2914285714285714,0.1142857142857143,7,171,1.1310984117647265
TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories,148.03199999999998,24.672,15,0.13333333333333333,0.06666666666666667,3,1178,1.1310984117647265
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,Accessories,789.822,211.8159,23,0.27999999999999997,0.1142857142857143,7,356,1.1310984117647265
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,927.768,37.9905,25,-0.0012500000000000011,0.10000000000000002,6,1021,1.1310984117647265
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,718.65,280.2735,45,0.38999999999999996,0.0,6,293,1.1310984117647265
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,5119.744000000001,2155.8922000000002,26,0.4096428571428571,0.028571428571428574,7,19,1.1310984117647265
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,551.908,89.985,11,0.18333333333333335,0.13333333333333333,3,631,1.1310984117647265
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,2799.72,719.928,32,0.29583333333333334,0.06666666666666667,6,108,1.1310984117647265
TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories,359.70000000000005,91.124,7,0.2799999999999999,0.1,2,618,1.1310984117647265
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,1703.7160000000001,357.5404,33,0.184,0.16,5,240,1.1310984117647265
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,207.896,62.7686,11,0.3125,0.03333333333333333,6,771,1.1310984117647265
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,2879.82,763.1523,21,0.26499999999999996,0.13333333333333333,6,97,1.1310984117647265
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,454.116,112.0899,31,0.2525,0.06666666666666667,6,546,1.1310984117647265
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,88.074,32.2938,14,0.373,0.08,5,1084,1.1310984117647265
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,4389.246,729.0612,36,0.15437499999999998,0.025,8,105,1.1310984117647265
TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories,9367.289999999999,3696.2819999999997,24,0.39999999999999997,0.05714285714285715,7,8,1.1310984117647265
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,1497.0,20.957999999999995,29,-0.009375000000000001,0.15000000000000002,4,1247,1.1310984117647265
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,105.14399999999999,0.8087999999999997,9,0.06833333333333326,0.06666666666666667,3,1578,1.1310984117647265
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,357.0,23.25,25,0.0265625,0.07500000000000001,8,1205,1.1310984117647265
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories,443.68,1.88,25,-0.040714285714285724,0.08571428571428573,7,1569,1.1310984117647265
TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,2659.84,398.976,16,0.15,0.0,4,220,1.1310984117647265
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,324.0,58.32,18,0.18000000000000002,0.0,6,806,1.1310984117647265
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,884.0,38.012,44,0.01136363636363637,0.10909090909090911,11,1020,1.1310984117647265
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,232.764,72.5676,26,0.30700000000000005,0.08,5,714,1.1310984117647265
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,503.856,50.3856,16,0.08875,0.1,4,882,1.1310984117647265
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,275.5,58.0,20,0.1875,0.06666666666666667,6,810,1.1310984117647265
TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories,15.76,3.7036,9,0.20666666666666667,0.13333333333333333,3,1535,1.1310984117647265
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,27.192,0.3399,3,0.0124999999999999,0.2,1,1582,1.1310984117647265
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,361.38,102.708,20,0.26333333333333336,0.06666666666666667,6,580,1.1310984117647265
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,2159.73,479.94,30,0.2125,0.1,8,180,1.1310984117647265
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,1231.692,411.2262,49,0.31613636363636366,0.1272727272727273,11,214,1.1310984117647265
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,146.55599999999998,41.418,10,0.2575,0.1,4,983,1.1310984117647265
TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,472.86,-32.2695,17,-0.046250000000000055,0.1,4,1709,1.1310984117647265
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,Accessories,54.57599999999999,17.6235,5,0.26875,0.1,2,1294,1.1310984117647265
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,1999.75,515.1356000000001,29,0.2711111111111111,0.1111111111111111,9,160,1.1310984117647265
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,495.6,16.107,9,0.03249999999999995,0.1,2,1317,1.1310984117647265
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,3743.7920000000004,21.598799999999997,22,-0.034000000000000016,0.08,5,1239,1.1310984117647265
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,383.04,148.96,4,0.38125,0.1,2,453,1.1310984117647265
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,265.538,5.1065000000000005,21,-0.027083333333333334,0.16666666666666666,6,1517,1.1310984117647265
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,1619.676,514.897,34,0.2958333333333333,0.06666666666666668,9,161,1.1310984117647265
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,3998.4,499.8,35,0.13375,0.025,8,169,1.1310984117647265
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,83.44,11.473,14,0.1375,0.20000000000000004,3,1403,1.1310984117647265
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,1409.718,554.889,30,0.394375,0.05,8,143,1.1310984117647265
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,1007.4,33.81,17,-0.002916666666666682,0.16666666666666666,6,1067,1.1310984117647265
TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,759.936,78.36840000000001,14,0.05700000000000005,0.12000000000000002,5,681,1.1310984117647265
TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,350.20399999999995,8.7551,13,0.0575,0.06666666666666667,3,1452,1.1310984117647265
TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,10822.36,3085.0325000000003,35,0.263,0.08,10,13,1.1310984117647265
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,477.93,64.7085,57,0.1276923076923077,0.06153846153846154,13,760,1.1310984117647265
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,440.0,84.5,18,0.17708333333333334,0.03333333333333333,6,658,1.1310984117647265
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,2157.8340000000003,699.3462,17,0.31249999999999994,0.03333333333333333,6,113,1.1310984117647265
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,536.05,189.57,32,0.33281249999999996,0.07500000000000001,8,385,1.1310984117647265
TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories,13.616,3.5742,2,0.2625,0.2,1,1540,1.1310984117647265
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,2242.032,754.5300000000001,23,0.325,0.10000000000000002,6,100,1.1310984117647265
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,2450.16,630.468,29,0.29124999999999995,0.10000000000000002,6,123,1.1310984117647265
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,103.88,37.418,11,0.3825,0.06666666666666667,3,1026,1.1310984117647265
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,563.812,66.2779,21,0.11124999999999996,0.1,8,751,1.1310984117647265
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,499.75,99.55019999999999,26,0.153,0.08,5,591,1.1310984117647265
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,543.6,228.312,15,0.42,0.0,6,346,1.1310984117647265
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,11.682,4.6035,13,0.39499999999999996,0.08,5,1525,1.1310984117647265
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,355.95,5.4239999999999995,22,-0.007142857142857141,0.05714285714285715,7,1512,1.1310984117647265
TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,291.85400000000004,66.9665,15,0.203125,0.05,4,749,1.1310984117647265
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,194.54399999999998,53.268,20,0.26799999999999996,0.16,5,850,1.1310984117647265
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,626.538,212.298,25,0.296,0.08,5,355,1.1310984117647265
TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories,1139.81,515.914,20,0.4583333333333333,0.03333333333333333,6,158,1.1310984117647265
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,150.67000000000002,41.955799999999996,14,0.263,0.08,5,976,1.1310984117647265
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,1409.53,536.2212000000001,52,0.37466666666666665,0.09333333333333334,15,154,1.1310984117647265
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,367.092,22.433400000000002,13,0.06399999999999993,0.16,5,1225,1.1310984117647265
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,19.008,7.3656,21,0.384,0.08,5,1481,1.1310984117647265
TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,1007.152,342.56419999999997,34,0.3444444444444444,0.08888888888888889,9,248,1.1310984117647265
TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology,Accessories,10196.604,1645.3611,41,0.12249999999999998,0.06666666666666668,9,32,1.1310984117647265
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,5609.83,2243.932,17,0.4,0.0,4,17,1.1310984117647265
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,2623.8360000000002,723.1548,18,0.30699999999999994,0.04,5,106,1.1310984117647265
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,386.90999999999997,133.269,10,0.33624999999999994,0.1,2,482,1.1310984117647265
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Technology,Accessories,360.712,127.06899999999999,10,0.3587499999999999,0.1,2,500,1.1310984117647265
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,27.168,-1.3584,4,-0.05,0.2,1,1598,1.1310984117647265
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,7399.704,1432.4427,31,0.1915,0.04,5,43,1.1310984117647265
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,2619.738,995.9004,29,0.3933333333333333,0.06666666666666667,6,70,1.1310984117647265
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Technology,Accessories,136.276,42.4214,14,0.329,0.08,5,969,1.1310984117647265
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,329.946,-48.5826,31,-0.10785714285714285,0.14285714285714285,7,1725,1.1310984117647265
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,1108.8,275.31,21,0.23500000000000001,0.17142857142857146,7,301,1.1310984117647265
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,174.24,-19.602,12,-0.1125,0.20000000000000004,3,1685,1.1310984117647265
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,479.72,52.7692,4,0.1099999999999999,0.0,1,857,1.1310984117647265
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,1574.03,634.406,42,0.39799999999999996,0.06000000000000001,10,121,1.1310984117647265
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,778.736,42.536,50,0.024999999999999994,0.06666666666666667,12,967,1.1310984117647265
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,280.0,109.19999999999999,14,0.38999999999999996,0.0,2,557,1.1310984117647265
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology,Accessories,1086.012,156.4641,41,0.11406250000000002,0.07500000000000001,8,435,1.1310984117647265
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,2339.766,889.9110000000001,25,0.3555555555555555,0.08888888888888889,9,80,1.1310984117647265
TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories,571.2,119.952,4,0.21,0.0,2,525,1.1310984117647265
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,184.536,67.104,30,0.36999999999999994,0.10000000000000002,6,747,1.1310984117647265
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,1634.976,354.00149999999996,27,0.21999999999999992,0.16,5,244,1.1310984117647265
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,2755.4,1184.8220000000001,10,0.43,0.0,2,55,1.1310984117647265
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,251.4,52.794,12,0.21,0.0,4,856,1.1310984117647265
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,264.438,88.4115,17,0.30937499999999996,0.05,4,638,1.1310984117647265
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,250.92000000000002,35.1288,18,0.13999999999999999,0.0,3,1054,1.1310984117647265
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,170.97,70.0977,3,0.41,0.0,1,726,1.1310984117647265
TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,461.868,-58.7832,16,-0.10437500000000002,0.15000000000000002,4,1738,1.1310984117647265
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,374.072,122.36,24,0.32499999999999996,0.1,4,516,1.1310984117647265
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,379.70399999999995,129.97560000000001,12,0.3445,0.12000000000000002,5,492,1.1310984117647265
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,154.56,8.556,23,0.034,0.04,5,1460,1.1310984117647265
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,Technology,Accessories,549.89,120.9758,13,0.21625,0.15000000000000002,4,518,1.1310984117647265
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,1913.13,587.1329999999999,18,0.2881249999999999,0.05,4,129,1.1310984117647265
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,202.68,16.2144,6,0.08,0.0,2,1315,1.1310984117647265
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,4199.86,839.972,16,0.18333333333333335,0.13333333333333333,6,87,0.6686591919367725
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,8959.872,2799.96,16,0.29416666666666663,0.2,5,14,0.6686591919367725
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,18839.686,6983.8836,38,0.3283333333333333,0.2,8,3,0.6686591919367725
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,4399.92,1649.97,10,0.38095238095238093,0.17142857142857146,7,31,0.6686591919367725
TEC-CO-10001766,Canon PC940 Copier,Technology,Copiers,5669.874,2092.4535,15,0.30805555555555547,0.20000000000000004,3,20,0.6686591919367725
TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,4119.794,1469.9265,25,0.3227777777777778,0.20000000000000004,6,41,0.6686591919367725
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,8899.822,3124.9375,21,0.3386904761904761,0.14285714285714285,7,12,0.6686591919367725
TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers,5999.9,1973.9670999999998,11,0.351875,0.05,4,24,0.6686591919367725
TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers,3959.9339999999997,1691.9718,7,0.39250000000000007,0.1,2,28,0.6686591919367725
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,11619.833999999999,4570.9347,19,0.3706249999999999,0.15000000000000002,4,4,0.6686591919367725
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers,6399.872,2064.9587,17,0.30937499999999996,0.25,4,21,0.6686591919367725
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,4859.838,1154.9615000000001,19,0.23392857142857143,0.14285714285714285,7,58,0.6686591919367725
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,61599.824,25199.928,20,0.38466666666666666,0.12000000000000002,5,1,0.6686591919367725
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,3040.0,1459.2,8,0.48,0.0,1,42,-0.4526078713623542
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines,279.96,120.3828,4,0.43,0.0,2,522,-0.4526078713623542
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines,6965.700000000001,3343.536,6,0.48,0.0,2,10,-0.4526078713623542
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,2396.4,179.73,10,0.075,0.2,1,398,-0.4526078713623542
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,11099.963,-8879.9704,9,-0.9527777777777778,0.5333333333333333,3,1894,-0.4526078713623542
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,204.507,64.6506,12,0.24916666666666668,0.2333333333333333,3,761,-0.4526078713623542
TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,9279.884,1327.9834,14,0.08291666666666662,0.2,4,47,-0.4526078713623542
